business_id,name,address,postal_code,stars,review_count,categories,WorkingHours.Monday,WorkingHours.Tuesday,WorkingHours.Wednesday,WorkingHours.Thursday,WorkingHours.Friday,WorkingHours.Saturday,WorkingHours.Sunday
PCmoZ6i5fXLKti6SmykDNg,Saxbys,65 N 34th St,19104,3.5,34,"Juice Bars & Smoothies, Coffee & Tea, Food",0:0-0:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,8:0-16:0,8:0-16:0
Jg9kkOl4sx2AXJVohbpSiw,South Philly Barbacoa,1140 S 9th St,19147,4.5,593,"Barbeque, Coffee & Tea, Mexican, Cannabis Clinics, Event Planning & Services, Personal Chefs, Restaurants, Juice Bars & Smoothies, Food, Health & Medical",closed,closed,closed,closed,closed,5:0-15:0,5:0-15:0
KZ2V1ZPnrwoT0zcJunyIQw,Schlesinger's,1521 Locust St,19102,3.5,258,"Wraps, Sandwiches, Restaurants, Delis, Breakfast & Brunch",9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0,9:0-16:0
-rDhWLQJ28L2ttkaftdZNQ,Martabak Ok,"1801 Washington Ave, Unit D",19146,4.5,75,"Restaurants, Bakeries, Food, Comfort Food, Asian Fusion, Pizza, Specialty Food, Indonesian, Desserts",closed,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0
cKLrTvokOdcgoEoHOXkfYg,Sakura Japanese Cuisine,1521 Spring Garden St,19130,3.5,142,"Salad, Japanese, Restaurants, Sushi Bars",10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,11:30-22:0
jsL0EmA3k75npcRvleq2VA,Food From The Heart,8010 Ogontz Ave,19150,4.0,20,"Barbeque, Seafood, Soul Food, Restaurants",closed,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-19:0
vgNNwYjdZ_waBvgUcwtefA,The Dining Car & Market,8826 Frankford Ave,19136,3.5,217,"Restaurants, Bakeries, Diners, Food",7:0-22:0,7:0-22:0,7:0-22:0,7:0-0:0,0:0-0:0,0:0-0:0,0:0-22:0
_evTKuGvzfQJzDlnf6FMdQ,Green Line Cafe,1650 Arch St,19103,4.0,20,"Coffee & Tea, Food",8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,closed,closed
BFyfkA4u8tmSIvoZmEN00Q,Bentoulis Pizza,1226 E Hunting Park Ave,19124,4.0,41,"Pizza, Restaurants, American (Traditional), Italian",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
IhtoO_V7a9iNOew2cszvZQ,Nori Sushi,1636 South St,19146,4.0,115,"Restaurants, Sushi Bars, Japanese",11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,12:0-23:30,12:0-22:30
cOKIKCLuUiWMUIb6Fp5N4w,Original Village Pizza,1006 Sandmeyer Ln,19102,3.5,33,"Restaurants, Pizza",,,,,,,
h2MaP8_ZJ3HqsgSPLeQNaw,Evan's Pizza,4311 Locust St,19104,3.0,122,"Restaurants, Pizza, Food, Beer, Wine & Spirits",11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-3:0,11:0-3:0,11:0-2:0
UTVvCIMgSAbUx2stCRAJzQ,Happy Sunshine Food Truck,33RD And Arch St,19104,4.5,28,"Food, Food Trucks, Street Vendors",6:30-16:0,6:30-16:0,6:30-16:0,6:30-16:0,6:30-16:0,7:0-15:0,closed
-qpFT-RgBE2QXVcSjq57lQ,Spanish Island Restaurant,6539 Roosevelt Blvd,19149,3.0,68,"Restaurants, Spanish",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,12:0-21:0
_XM7-X5Lc-e_T1S71ri-GA,Zhong Gang Bakery,127 N 10th St,19107,3.5,54,"Food, Bakeries, Coffee & Tea, Restaurants",6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-16:0,6:30-16:0
vtSisxaozZ7HWpBl_W7VaQ,Time,1315 Sansom St,19107,4.0,565,"American (New), Bars, Nightlife, Cocktail Bars, Arts & Entertainment, Lounges, Event Planning & Services, Venues & Event Spaces, Restaurants, Music Venues",0:0-0:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0
hX_8ZUmIqWFWzjdiPrf23w,Termini Bros Bakery,1523 S 8th St,19147,4.5,380,"Bakeries, Restaurants, Food, Desserts",11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,9:0-19:0,9:0-19:0,11:0-19:0
JAeJ7ziCPs64JlowBQyK_w,Milk + Sugar,,19147,4.5,25,"Food Trucks, Bakeries, Caterers, Food, Event Planning & Services, Desserts",,,,,,,
DRMEopD9Td8OoDk-JWm1Rw,Xi'an Sizzling Woks,902 Arch St,19107,3.5,215,"Noodles, Diners, Restaurants, Chinese, Seafood, Soup",11:0-21:30,closed,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,11:0-21:30
VCTI7doVpU094lugVBP_DA,Boston Market,31 Snyder Ave,19148,3.5,27,"Caterers, Comfort Food, American (Traditional), Event Planning & Services, Restaurants, Chicken Shop, Sandwiches",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
9-tZDrMjJYBbpCJoU3WXAQ,Indian Restaurant,1634 South St,19146,3.5,328,"Indian, Restaurants",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0
y4VFp6qk_EFgNy9yKFlj3Q,Moustaki Authentic Gyros,161 N 21st St,19103,4.0,147,"Pizza, Mediterranean, Sandwiches, Breakfast & Brunch, Restaurants, Greek",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
O0jIkgflIoU-PYNydIuMeQ,13 Restaurant,1201 Market St,19107,3.0,94,"American (New), Nightlife, American (Traditional), Restaurants, Buffets, Bars, Steakhouses",6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0
E2pfdKBpou7ZdIBxyZo1PQ,Ted's Pizza Express,3741 Lancaster Ave,19104,3.0,20,"Restaurants, Pizza",,,,,,,
NEa3QfKlbLI-BFh9_DCPzw,Chewy's Food Truck,,19104,4.5,87,"American (New), American (Traditional), Restaurants, Food Stands, Food, Food Trucks, Street Vendors",,,,,,,
73iEGnaQuHDMS51UAqP8ZA,Diamond Pizza,1700 N Diamond St,19121,3.0,39,"Food Delivery Services, Pasta Shops, Food, Chicken Wings, Restaurants, Pizza, Specialty Food, Cheesesteaks, Mexican",0:0-0:0,11:0-22:15,11:0-22:15,11:0-22:15,11:0-23:15,11:0-23:15,12:0-22:15
peeXG1Ra-DClPQv14jvKvg,Square on Square,274 S 20th St,19103,3.5,246,"Seafood, Chinese, Restaurants, Tex-Mex, Asian Fusion, Sushi Bars, American (New), American (Traditional), Vegetarian, Italian",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:45,11:0-21:30
l13B2broZhTkhKZRRS87OA,"George's Burgers, Steaks and Shakes",1817 Cottman Ave,19111,3.0,38,"American (Traditional), Food, Restaurants, Cheesesteaks, Burgers, Sandwiches",10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,11:0-23:0
y6BfLt9Gvrq2JsJvjkjdIQ,ZARA HALAL GRILL,1224 Franklin Mills Cir,19154,4.5,30,"Halal, Restaurants, Middle Eastern, Mediterranean",11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,10:0-20:0,10:0-20:0,12:0-18:0
RL1mug4X2HghyPZwkd8lSA,Midnight Iris,1708 Lombard St,19146,4.5,57,"Nightlife, Restaurants, American (New), Bars",0:0-0:0,closed,closed,17:0-0:0,17:0-2:0,17:0-2:0,17:0-23:0
8P8HIysyyGbG8_94cG1Jyg,Entree BYOB,1608 South St,19146,4.5,408,"American (New), Bars, Wine Bars, Italian, Restaurants, Comfort Food, Seafood, Nightlife",0:0-0:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,14:0-21:0
rKggQN5KT6AtOlmuJ8NAZQ,Cook and Shaker,2301 E Albert St,19125,4.5,171,"Restaurants, Nightlife, Comfort Food, Bars, Cocktail Bars, American (New)",closed,closed,16:0-23:0,16:0-23:0,16:0-0:0,12:0-0:0,16:0-23:0
hvr1FhvVqDKkDCoS0GKvyQ,Insomnia Cookies,135 S 13th St,19107,4.0,191,"Ice Cream & Frozen Yogurt, Desserts, Bakeries, Food, Food Delivery Services",0:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-18:0,12:0-1:0,12:0-0:0
gh81r-SZodvcty5QDaLyhg,Curry Bird,4604 Woodland Ave,19143,3.0,81,"Chinese, Restaurants, Thai",15:0-1:0,15:0-1:0,15:0-1:0,15:0-1:0,15:0-1:0,15:0-1:0,15:0-1:0
cSaoPFiZUzaTgnxM91KgXg,All The Way Live,6108 Germantown Ave,19144,4.0,63,"Food, Restaurants, Vegan, Food Delivery Services",closed,closed,closed,12:0-19:0,12:0-21:0,12:0-21:0,14:0-19:0
g3xvwZPyW95KThnc7tN79w,Hajimaru Fishtown,200 E Girard Ave,19125,4.5,140,"Restaurants, Japanese, Ramen",0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-22:0,17:0-22:0,17:0-21:0
p-MSh95si_sDdih94gyKuw,Forsythia,233 Chestnut St,19106,4.5,123,"Restaurants, French, Modern European, American (New)",closed,closed,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
WllnLf3kBK5lGyPoKWICXQ,The Monkey & The Elephant,2831 W Girard Ave,19130,4.5,94,"Food, Coffee & Tea",closed,7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30,7:0-17:30
N_6lpdW1jhAx1EVcHJPK5g,Franky Bradley's,1320 Chancellor St,19107,4.0,215,"Music Venues, American (Traditional), Bars, Arts & Entertainment, Restaurants, Nightlife",closed,closed,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0
RnhLCG4N9MPy6ZRzq787Cg,Devil's Alley Bar & Grille,1907 Chestnut St,19103,3.5,825,"Local Flavor, Nightlife, Bars, American (New), Restaurants, Breakfast & Brunch, Sports Bars, Pubs",11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,11:30-22:0,11:0-22:0,11:0-0:0
rJSLcfePsO1pdNMnauXg8A,Kansai Japanese Cuisine,1822 Spring Garden St,19130,4.0,189,"Japanese, Restaurants, Food",closed,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,12:0-22:30,12:0-22:0
OH7EpZrKPnZwZDNKQ5S8iA,Thai Kuu,"35 Bethlehem Pike, Ste 109A",19118,3.5,173,"Thai, Asian Fusion, Restaurants, Soup",0:0-0:0,16:0-20:30,16:0-20:30,16:0-20:30,16:0-21:0,16:0-21:0,16:0-20:30
FD7gMovIYQmhdn23Iq91zQ,Lorenzo & Sons Pizza,305 S St,19147,4.0,657,"Pizza, Italian, Restaurants",11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-4:0,11:0-4:0,11:0-3:0
oZXf53yjY7i-1tUHxSLayg,Shaking Seafood,243 S 10th St,19107,4.0,72,"Cajun/Creole, Restaurants, Seafood",closed,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,12:0-22:30,12:0-22:0
1RUStfReoIm_8NzWXKSbCA,Lou Bird's,500 S 20th St,19146,4.0,161,"Restaurants, Nightlife, Cocktail Bars, Bars, Breakfast & Brunch, American (New)",16:0-23:0,16:0-23:0,closed,16:0-1:30,16:0-1:30,12:0-1:30,12:0-23:0
Ippv_wErDDItMRwmu1de3g,Nick's Charcoal Pit,1242 Snyder Ave,19148,3.5,138,"Restaurants, Barbeque",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,12:0-23:0,12:0-22:0
2cfEAFZZee8fq3Xx6yZ87w,Starbucks,3901 Walnut St,19104,4.0,21,"Restaurants, Coffee & Tea, Food, Cafes",5:30-20:30,5:30-20:30,5:30-20:30,5:30-20:30,5:30-20:30,5:30-20:30,5:30-20:30
zAxWNkDWBvgNfIwTAyCBMw,Zio's Brick Oven Pizzeria,111 S 13th St,19107,3.5,193,"Italian, Restaurants, Pizza",10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-23:0,10:0-23:0,11:0-21:0
xxL2_-oExRCwKs_Nyr0KiQ,Fadó Irish Pub,1500 Locust St,19102,3.5,454,"Pubs, Restaurants, Bars, Nightlife, Irish, Irish Pub",11:30-22:0,11:30-22:0,11:30-0:0,11:30-0:0,11:30-1:0,10:0-2:0,10:0-16:0
Af7NWqfoTszSyyuMRU6few,Starbucks,1600 Arch St,19103,3.0,31,"Food, Coffee & Tea",0:0-0:0,8:30-16:0,8:30-16:0,8:30-16:0,8:30-16:0,9:30-17:0,9:30-17:0
MxwBFQoTbNUiyv0NF9KqKw,Marathon Pizza,125 Leverington Ave,19127,4.0,41,"Restaurants, Pizza",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
pTy5tFm9y8uzMjXhjWweFA,Mr Joe's Cafe,1514 S 8th St,19147,4.5,66,"Italian, Coffee & Tea, Restaurants, Food",closed,11:0-17:0,11:0-17:0,11:0-17:0,11:0-18:0,11:0-18:0,closed
EH2yDg_E61zwl-e19XTiFw,Tuscany Ristorante,2418 Rhawn St,19152,3.5,64,"Mediterranean, Restaurants, Italian",closed,15:0-21:30,15:0-21:30,15:0-21:30,15:0-21:30,15:0-21:30,13:0-21:0
0-7N3z_cb3Z1xMGDrbez6w,Le Virtu,1927 E Passyunk Ave,19148,4.0,389,"Italian, Restaurants",17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:30,16:0-22:30,16:0-21:0
B_8-5zxTrGBVX4HZBdhWvA,Foolish Waffles,,19104,4.5,66,"Food Trucks, Food",,,,,,,
xb5NsCqvQw2uE5HoQyDr0g,Stock's Bakery,2614 E Lehigh Ave,19125,4.5,171,"Restaurants, Food, Bakeries",closed,8:0-17:30,8:0-17:30,8:0-17:30,8:0-17:30,7:0-17:30,closed
GZF6aC0nOhappc70jj5RJQ,Steve Stein's Famous Deli,"1619 Grant Ave, Ste 39",19115,3.5,68,"Restaurants, Grocery, Event Planning & Services, Food, Caterers, Bakeries, Delis",8:30-17:30,8:30-17:30,8:30-17:30,8:30-17:30,8:0-17:30,8:0-17:30,7:0-17:30
qtyNbCXut-RQnnEQNJ9UzA,Desi Chaat House,501 S 42nd St,19104,4.0,241,"Indian, Food, Restaurants",11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0
JVZ_c3k01uAIas5B61iISg,Hard Rock Cafe,1113 Market St,19107,3.0,382,"Restaurants, Nightlife, Sandwiches, Music Venues, Arts & Entertainment, American (New), Cafes, Burgers, American (Traditional)",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-21:0
7hwH3wiWB17U9Nw4EjJo0A,Xi'an Sizzling Woks,4000 Chestnut St,19104,3.5,48,"Chinese, Asian Fusion, Restaurants, Pan Asian, Noodles, Szechuan",11:0-21:30,closed,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:0
m8ISlBOrLx8by-3iYrc3XA,Two Brothers Pizza,3322 N 13th St,19140,3.0,20,"Pizza, Restaurants",11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:30,11:0-23:30,closed
KR-Pb1-fxE9TrZijQWH0Qg,Magic Carpet Foods,36th & Spruce St,19104,4.5,43,"Fast Food, Food Trucks, Restaurants, Vegetarian, Food",10:30-15:0,10:30-15:0,10:30-15:0,10:30-15:0,10:30-15:0,closed,closed
X-sCb_2Q46W5H2wbXmlK1w,Atiya Ola's Spirit First Foods,310 S 48th St,19143,4.0,93,"Vegetarian, Live/Raw Food, Fruits & Veggies, Salad, Restaurants, Specialty Food, Juice Bars & Smoothies, Food, Burgers, Farmers Market, Wraps",0:0-0:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0
Vd0YOj5GVv-Nxeo06HCfjA,Rival Bros Coffee,1100 Tasker St,19148,4.5,34,"Food, Coffee Roasteries, Restaurants, Coffee & Tea, Cafes, Sandwiches",7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-22:0,7:0-22:0,7:0-17:0
-nIXhxPvxST6bTuj9jo1UQ,DaMò Pasta Lab,105 S 12th St,19107,4.5,177,"Italian, Pasta Shops, Restaurants, Food, Specialty Food",0:0-0:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0
KKivjYzOLDlbAo-iMyqWWg,Cake & Joe,1401 E Moyamensing Ave,19147,4.5,53,"Patisserie/Cake Shop, Food, Coffee & Tea",closed,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,9:0-17:0
4wq9bzoCe3Mh0cPbYH1eDg,Max's Steaks,3653 Germantown Ave,19140,4.0,679,"Steakhouses, Bars, Nightlife, Sandwiches, Restaurants, Cheesesteaks",11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-2:0,11:0-2:0,11:0-1:0
0jQPPEppYjGQ2higy6JvCg,Miller's Twist,11th & Arch St,19107,4.5,340,"Pretzels, Ice Cream & Frozen Yogurt, Food, Bakeries, Farmers Market",0:0-0:0,8:0-15:30,8:0-15:30,8:0-17:0,8:0-17:0,8:0-17:0,closed
iVGmTp4mW_Ie60orCwO57A,Market at the Fareway,8221 Germantown Ave,19118,4.0,37,"Public Markets, Specialty Food, Food, Farmers Market, Shopping, Seafood Markets",closed,closed,closed,9:0-18:0,9:0-18:0,8:0-17:0,closed
zeG4Jb_ORGiqnGmcww_a4w,La Llorona Cantina,1551 W Passyunk Ave,19145,4.5,32,"Restaurants, Mexican, Nightlife, Breakfast & Brunch, Cocktail Bars, Bars",closed,14:0-22:0,14:0-22:0,14:0-22:0,14:0-0:0,11:0-0:0,11:0-22:0
HI5ldaAiOYY-ii5LsgARug,The Grill  Smuckers,51 N 12th St,19107,4.5,118,"Restaurants, American (New), Breakfast & Brunch, Farmers Market, Food",8:0-15:0,8:0-15:0,8:0-15:0,8:0-17:0,8:0-17:0,8:0-17:0,closed
d3Mo1nrFbiOPa1_8xs4YHg,Mac Mart Food Truck,104 S 18th St,19103,4.0,79,"Fast Food, Food Trucks, Food, American (New), Restaurants, American (Traditional), Comfort Food",0:0-0:0,11:0-21:0,11:0-18:0,11:0-21:0,11:0-21:0,11:0-21:0,closed
fHE7blPUyQQwzqmaaquGwQ,Eeva,310 W Master St,19122,4.5,23,"Food, Restaurants, Pizza, Bakeries, Beer, Wine & Spirits",closed,closed,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
un0xxX785wfQfprryh0TjQ,Lucky's Last Chance,4421 Main St,19127,4.5,579,"Burgers, Pubs, Restaurants, Hot Dogs, Nightlife, Beer, Wine & Spirits, Food, Bars",0:0-0:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
Xkdu_37aNqJxilh9XQSmEA,The Rook Manayunk,4001 Cresson St,19127,4.0,53,"Breakfast & Brunch, Sports Bars, Juice Bars & Smoothies, Beer, Wine & Spirits, Nightlife, Food, Bars, Restaurants",16:0-0:0,16:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,10:0-0:0,10:0-0:0
Mwc3n5Psw9wRaQ22vZWDYQ,Bar Hygge,1720 Fairmount Ave,19130,4.5,387,"Food, Restaurants, Breweries, Comfort Food, Brewpubs, Breakfast & Brunch, Gastropubs",0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0
G2oWC7vWPTiTZt--0bUMzA,Kalaya,764 S 9th St,19147,4.5,272,"Thai, Restaurants",17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,15:0-21:0,15:0-21:0
o45O8DI0MJXYsHnoIkP0jg,D'jakarta Cafe,1540 W Ritner St,19145,4.5,107,"Restaurants, Seafood, Indonesian, Asian Fusion",closed,closed,11:0-19:30,11:0-19:30,11:0-20:30,11:0-20:30,11:0-19:30
8VsGdezAKZh8atZ0tmVskg,Amigo's Bakery,2327 S 12th St,19148,4.5,23,"Cupcakes, Patisserie/Cake Shop, Desserts, Restaurants, Food, Bakeries, Tex-Mex",8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0
8hKi4SyepMGe2W1L4aQ_JQ,Italian Kitchen,2035 N 63rd St,19151,3.0,24,"Pizza, Breakfast & Brunch, Italian, Sandwiches, Restaurants",10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,11:0-22:0
55gCXlWDDCdttR3yRss1xw,The Rittenhouse Hotel,210 W Rittenhouse Sq,19103,4.0,125,"Hotels & Travel, Event Planning & Services, Restaurants, Hotels",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
DKRssfE83bAnqHvwXK5DqA,Randazzo's Pizzeria,1826 S St,19146,4.0,153,"Burgers, Pizza, Restaurants, Italian",10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,11:30-23:0,12:0-21:0
WoDFTyLtU3RhHPx-7GhQyA,CAVA,1713 Chestnut St,19103,4.0,106,"Restaurants, Salad, Mediterranean",10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
q4AxwoWQs6rk2nkWJuYZIA,Triangle Tavern,1338 S 10th St,19147,4.0,216,"American (Traditional), Restaurants, Nightlife, Bars, Pubs, Gastropubs",12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0
gr5eG2ciS_6M-brZVQ-KEA,Kabobi,10600 Roosevelt Blvd,19116,4.0,88,"Restaurants, Halal, Barbeque, Pakistani, Asian Fusion, Bangladeshi, Indian, Middle Eastern",11:0-20:30,11:0-20:30,closed,11:0-20:30,11:0-21:0,11:0-21:0,11:0-20:30
XFfuR-F1_wDbcf8xo2DVPw,Dae Bak,"1016 Race St, Fl 2",19107,4.0,214,"Restaurants, Korean",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
DTbKzkWQGWJsHvhE6OcUFw,Little Pete's Restaurant,2401 Pennsylvania Ave,19130,4.0,147,"Greek, Restaurants, Breakfast & Brunch, American (Traditional), Diners",6:30-23:0,6:30-23:0,11:0-23:0,6:30-22:0,6:30-23:0,6:30-23:0,6:30-23:0
OjM_Q540jV0AHKCLOX7gHA,Panera Bread,48 N 12th St,19107,3.0,139,"Restaurants, Soup, Salad, Sandwiches",7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0
NJe5fkia_63rdKXRdJlmkA,Chatayee Thai,1227 Walnut St,19107,4.5,222,"Restaurants, Thai, Vegetarian, Vegan",0:0-0:0,closed,15:0-22:0,15:0-22:0,15:0-23:0,15:0-23:0,15:0-22:0
92dYGs4_P_9j6cKle7E2Yw,Figo,1033 N 2nd St,19123,3.0,33,"Cocktail Bars, Italian, Nightlife, Restaurants, Bars",0:0-0:0,16:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,15:0-22:0,15:0-22:0
99e7bysta1myyrQogFEWUQ,Dock Street Brewery,701 S 50th St,19143,4.0,549,"Beer, Wine & Spirits, Restaurants, Breweries, Pizza, Local Flavor, American (New), Vegetarian, Food, Brewpubs",0:0-0:0,16:0-22:0,16:0-22:0,14:0-20:0,15:0-23:0,12:0-23:0,closed
PhLYLCjM_dS_seS_fMBVeg,Helium Comedy Club,2031 Sansom St,19103,3.5,352,"Nightlife, Restaurants, American (Traditional), Comedy Clubs",closed,18:0-22:0,18:0-22:0,18:0-22:0,17:30-0:0,17:30-0:0,closed
uVri4t3oyA7gqbX5q7_0LA,El Balconcito,658 E Godfrey Ave,19120,3.5,59,"Peruvian, Portuguese, Dentists, Restaurants, General Dentistry, Health & Medical, Nightlife, Cocktail Bars, Bars, Iberian",0:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
1el_4ywdqa2lIsI1YPEbsg,Utsav Indian Cuisine,13314 Philmont Ave,19116,4.0,28,"Restaurants, Indian",closed,17:0-21:30,17:0-21:30,17:0-21:30,17:0-22:0,17:0-22:0,17:0-21:30
hxh1ongobphqXq30V13ukg,Bottle Bar East,1308 Frankford Ave,19125,4.0,271,"Food, Bars, American (Traditional), Nightlife, Gastropubs, Barbeque, Breakfast & Brunch, Restaurants, Pubs, Sports Bars, Beer, Wine & Spirits, Beer Bar",16:0-0:0,16:0-0:0,16:0-0:0,16:0-0:0,16:0-2:0,14:0-2:0,14:0-2:0
ItgkjSjo5rXmnBH3Vww_Xg,Starbucks,1945 Callowhill St,19130,3.0,47,"Coffee & Tea, Food",0:0-0:0,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0,5:30-20:0
laXWQMgAW2kUfAH7Y-xH8w,Sarcone’s Bakery,758 S 9th St,19147,4.5,120,"Bakeries, Food, Restaurants",closed,7:30-15:30,7:30-15:0,7:30-15:30,7:30-16:0,7:30-15:0,7:30-13:0
lkQP24RF-W7Hvb2WOPJWAw,Metropolitan Bakery,4013 Walnut St,19104,3.5,137,"Bakeries, Food, Coffee & Tea, Restaurants, Breakfast & Brunch",7:30-15:0,7:30-15:0,7:30-15:0,7:30-15:0,7:30-15:0,8:0-15:0,8:0-15:0
Lw1gzZZGI2GFQc6BI5zyJw,Kite & Key,1836 Callowhill St,19130,3.5,439,"American (Traditional), Restaurants",16:0-2:0,16:0-2:0,12:0-2:0,12:0-2:0,12:0-2:0,11:0-2:0,11:0-2:0
hrJYdX8ArjX7CwekX66e9A,Salvito's Pizza Palace,9045 Ashton Rd,19136,3.5,54,"Steakhouses, Restaurants, Pizza, Sandwiches",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
vFDGCmR5iH34PdoBhTYh_A,J&P Seafood,4820 Spruce St,19139,3.0,50,"Specialty Food, Grocery, Desserts, Food, Fruits & Veggies, Restaurants, Delis, Seafood, Salad",11:0-23:30,11:0-23:30,11:0-23:30,11:0-23:30,11:0-23:30,11:0-23:30,12:0-22:30
pW5DXTpKnw3y0fopipbJVg,Landmark Americana Tap & Grill - University City,3333 Market St,19104,3.0,394,"American (New), Sports Bars, Bars, Restaurants, Nightlife",11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
deA06KLDS11uTDtUUrohRw,Mucho Bueno,,19102,4.0,29,"Food, Food Trucks",,,,,,,
3tR1GRfd-0moZ8F-L6MGaA,Hilltown Tavern - Fairmount,795 N 24th St,19130,3.0,25,"Breakfast & Brunch, Burgers, Restaurants, Sports Bars, Pubs, Bars, Nightlife",0:0-0:0,12:0-22:0,12:0-22:0,15:0-19:0,12:0-23:0,12:0-23:0,12:0-22:0
